particle_id,vx,vy,vz,px,py,pz,q,nhits
648521163839897600,-0.00627547,0.00229626,-10.127,0.315407,0.10112,0.0187662,1,7
648521232559374336,-0.00627547,0.00229626,-10.127,-0.0302233,-0.184575,-0.0819047,-1,8
648521301278851072,-0.00627547,0.00229626,-10.127,-0.117798,-0.187548,-0.000166425,1,9
648521369998327808,-0.00627547,0.00229626,-10.127,-0.782859,-0.553623,-1.27797,-1,11
648521438717804544,-0.00627547,0.00229626,-10.127,0.21826,-0.643296,-3.81122,1,9
648521507437281280,-0.00627547,0.00229626,-10.127,-0.101202,0.14997,-3.40952,-1,14
648521576156758016,-0.00627547,0.00229626,-10.127,0.188547,0.367757,-2.32602,1,7
648521782315188224,-0.00627547,0.00229626,-10.127,0.397918,0.179308,-9.53471,1,14
648521988473618432,-0.00627547,0.00229626,-10.127,-0.110401,-0.522299,-13.1112,-1,1
648522125912571904,-0.00627547,0.00229626,-10.127,0.0767495,0.165628,-3.56313,1,11
648522194632048640,-0.00627547,0.00229626,-10.127,0.240225,-0.320538,-6.16692,-1,12
648522263351525376,-0.00627547,0.00229626,-10.127,0.532636,0.0608141,-2.73572,1,10
648522606948909056,-0.00627547,0.00229626,-10.127,0.27583,-0.157933,-8.38784,-1,9
648522744387862528,-0.00627547,0.00229626,-10.127,-0.184311,0.644193,-1.40423,1,4
648522813107339264,-0.00627547,0.00229626,-10.127,0.0594214,0.240746,0.538871,-1,11
648522881826816000,-0.00627547,0.00229626,-10.127,-0.163108,-0.293841,0.436413,1,12
648522950546292736,-0.00627547,0.00229626,-10.127,-0.00604944,-0.139147,1.25506,-1,0
648523019265769472,-0.00627547,0.00229626,-10.127,-0.180614,-0.0325184,0.401819,1,8
648523087985246208,-0.00627547,0.00229626,-10.127,-0.188207,-0.0669646,4.56223,-1,15
648523225424199680,-0.00627547,0.00229626,-10.127,0.180664,-0.00950828,-0.240239,1,7
648523431582629888,-0.00627547,0.00229626,-10.127,0.0364731,-0.16253,3.97396,1,11
648523500302106624,-0.00627547,0.00229626,-10.127,-0.42367,0.384996,6.13534,-1,6
648523637741060096,-0.00627547,0.00229626,-10.127,0.60951,-0.0469744,0.808732,-1,12
648524118777397248,-0.00627547,0.00229626,-10.127,-0.401668,-0.264262,-0.4679,1,11
648524187496873984,-0.00627547,0.00229626,-10.127,-0.258918,-0.0532948,-0.33824,1,13
648524393655304192,-0.00627547,0.00229626,-10.127,-0.0997967,-0.255737,4.19401,-1,12
648524531094257664,-0.00627547,0.00229626,-10.127,0.186984,0.0157514,1.91177,-1,12
648524599813734400,-0.00627547,0.00229626,-10.127,0.245065,0.234292,2.84245,-1,13
648524668533211136,-0.00627547,0.00229626,-10.127,0.205953,-0.531129,6.45348,1,12
648524737252687872,-0.00627547,0.00229626,-10.127,0.31486,-0.690665,4.5338,1,10
648524805972164608,-0.00627547,0.00229626,-10.127,0.82803,-0.250858,9.11118,-1,12
648524874691641344,-0.00627547,0.00229626,-10.127,-0.204146,0.38927,2.05953,1,11
648524943411118080,-0.00627547,0.00229626,-10.127,0.375819,0.697816,1.01126,-1,11
648525080850071552,-0.00627547,0.00229626,-10.127,0.201148,0.403734,0.143871,1,8
648525149569548288,-0.00627547,0.00229626,-10.127,0.0388606,-0.2242,0.0234555,-1,9
648525218289025024,-0.00627547,0.00229626,-10.127,-0.739499,-0.124593,-0.54605,1,11
648525287008501760,-0.00627547,0.00229626,-10.127,0.0432211,-0.296162,-0.140141,-1,11
648525355727978496,-0.00627547,0.00229626,-10.127,0.230121,-0.480713,-1.47539,1,14
648525424447455232,-0.00627547,0.00229626,-10.127,-0.191905,0.114306,-0.704915,-1,9
648525493166931968,-0.00627547,0.00229626,-10.127,0.472319,0.268151,-7.30849,1,14
648525561886408704,-0.00627547,0.00229626,-10.127,-0.321104,0.458485,-7.52222,-1,0
648525630605885440,-0.00627547,0.00229626,-10.127,-0.26519,0.509178,-7.59419,-1,11
648525836764315648,-0.00627547,0.00229626,-10.127,-0.695739,0.545247,-21.4051,-1,12
648525974203269120,-0.00627547,0.00229626,-10.127,-0.0826952,0.239221,-3.5666,-1,12
648526180361699328,-0.00627547,0.00229626,-10.127,0.0538784,-0.454339,-10.5224,-1,10
648526455239606272,-0.00627547,0.00229626,-10.127,0.109177,0.303549,-2.10436,-1,8
648526523959083008,-0.00627547,0.00229626,-10.127,0.237131,0.0178524,0.327222,-1,11
648519308447592450,-308.848,179.819,-765.979,0.0858439,0.1025,0.217905,1,0
648519308447596546,-308.848,179.819,-765.979,0.14887,-0.0248509,-0.212777,-1,3
648519308430807041,112.08,-39.3579,-443.641,0.0380875,0.0989656,0.0214739,-1,1
648519308430811138,112.08,-39.3579,-443.641,-0.0967431,0.212854,-0.146961,-1,2
648519308430823426,112.08,-39.3579,-443.641,0.0422167,0.0980487,-0.0483178,1,0
648519789483921409,-142.953,325.034,-38.9287,0.128225,0.0494559,-0.000529426,1,0
648519789483925506,-142.953,325.034,-38.9287,-0.0130505,0.156242,0.0657295,-1,3
648519789467144193,62.7757,-36.6351,-22.3271,-0.281187,0.246729,-0.0147029,1,3
648520545414950914,-503.736,652.51,1800,-0.230187,0.00749628,-0.137997,1,0
648520545414955010,-503.736,652.51,1800,0.152301,-0.217412,0.147546,-1,0
648520545414959106,-503.736,652.51,1800,0.0879876,-0.0585481,-0.0242562,1,0
648520545398165505,-25.6214,254.102,792.704,0.0982539,-0.210361,-0.121771,-1,12
648520545398169602,-25.6214,254.102,792.704,-0.1046,-0.12771,0.173288,1,4
648520545381388289,48.3169,23.5685,570.569,-0.137988,0.185408,0.208796,1,4
648520545381408770,48.3169,23.5685,570.569,0.0153713,-0.14255,0.0147155,1,0
648521163873456129,488.241,-80.6558,19.0632,0.146516,-0.18485,0.266011,1,2
648521163856678913,488.241,-80.6558,19.0632,-0.0637655,-0.41784,-0.227152,1,0
648521438751371266,-223.417,-123.73,-841.212,-0.41868,-0.182801,0.130982,1,8
648521438734585857,55.9148,-258.498,-1495.5,0.110175,-0.0974753,-0.142509,1,0
648521438734589954,55.9148,-258.498,-1495.5,-0.115057,0.152225,0.387149,-1,1
648521576173539329,78.9207,119.84,-822,0.0338976,0.133114,-0.428542,-1,0
648521988507176961,44.2849,-323.3,-1182.66,-0.341135,0.109888,-0.0900441,1,2
648521988507181058,44.2849,-323.3,-1182.66,0.207866,0.019415,0.202607,1,4
648521988507185154,44.2849,-323.3,-1182.66,0.178395,-0.0215685,-0.100369,1,3
648521988490399745,-6.20143,-32.3133,-817.5,0.133308,-0.246252,-0.338709,1,3
648521988490412034,-6.20143,-32.3133,-817.5,-0.180807,0.0786019,0.00657687,1,4
648522744404643841,-34.63,167.327,-367.413,-0.0162877,0.231479,0.188693,-1,3
648522744404647938,-34.63,167.327,-367.413,-0.147233,0.0958622,0.0848697,1,4
648522881843597313,-835.66,-196.694,1220,-0.265593,-0.00772456,-0.0907592,-1,0
648522881843601410,-835.66,-196.694,1220,-0.13724,0.0397459,0.24035,1,0
648522881843605506,-835.66,-196.694,1220,-0.329204,-0.0152223,0.0341363,-1,0
648523019282550785,-362.033,315.557,1221.5,-0.120438,0.0261957,-0.0323608,-1,0
648523019282554882,-362.033,315.557,1221.5,0.166001,-0.197825,0.227368,1,3
648523225440980993,262.204,-419.682,-784.264,-0.0479606,0.426505,0.0836418,1,4
648524737269469185,81.4352,-237.268,1498.5,-0.216446,0.0958562,0.0502311,-1,0
648524737269473282,81.4352,-237.268,1498.5,0.202878,-0.107725,0.317651,1,5
648525080866852865,232.269,275.304,107.403,-0.11097,-0.287962,0.391627,1,3
648525561903190017,-24.7111,33.6626,-570.569,-0.189581,-0.305441,-0.00440058,1,8
648525561903194114,-24.7111,33.6626,-570.569,0.108578,0.127107,0.0315364,1,3
648525561903198210,-24.7111,33.6626,-570.569,0.169427,0.0556096,-0.1268,1,6
648525561903202306,-24.7111,33.6626,-570.569,-0.0775319,0.0759918,0.000697389,1,0
648526180378480641,10.515,-64.1934,-1502,-0.0160854,0.260663,-0.064314,1,2
648526455256387585,30.9187,197.596,-1335.01,0.0213521,-0.0980887,-0.0794635,1,0
648527417312280576,-0.00627547,0.00229626,-10.127,-0.55336,-0.109316,-0.656358,1,12
648527486031757312,-0.00627547,0.00229626,-10.127,-0.0112719,-0.27209,-0.510729,-1,6
648528035787571200,-0.00627547,0.00229626,-10.127,-0.247914,-0.105088,-2.24136,-1,14
648527486048538625,25.3504,-170.728,-332.889,0.0117852,-0.175378,-0.0352465,1,3
648527486048542722,25.3504,-170.728,-332.889,0.111679,0.113407,-0.134669,1,4
648530440969256960,-0.00627547,0.00229626,-10.127,0.238672,-0.125383,-7.09575,1,13
648530509688733696,-0.00627547,0.00229626,-10.127,0.335929,0.0996037,-4.79235,-1,12
648531746639314944,-0.00627547,0.00229626,-10.127,0.288252,0.0562534,2.79463,-1,9
648533327187279872,7.21799,-2.43633,29.1477,2.42482,-0.894956,13.0567,1,15
648533395906756608,7.21799,-2.43633,29.1477,0.320285,-0.0316798,1.86702,-1,1
648533395923537921,35.2254,-4.49647,192.147,0.128785,0.320573,-0.265662,-1,9
648533945662570496,-11.2566,11.7895,-539.327,-0.259193,0.0150146,-4.89943,-1,3
648534426698907648,-0.969262,-0.226623,-18.158,-0.115009,-0.0640555,-1.96898,1,0
648534495418384384,-0.969262,-0.226623,-18.158,-0.162989,-0.00202954,-0.349443,-1,9
648534632857337856,30.2971,-20.4808,2667.85,0.176909,-0.010959,3.10578,-1,0
657525614315569152,-0.00138821,-0.00693833,-3.4744,-0.0628061,0.122403,1.11786,1,0
657525683035045888,-0.00138821,-0.00693833,-3.4744,-1.0669,-0.356334,0.714482,-1,13
657525751754522624,-0.00138821,-0.00693833,-3.4744,-0.896945,-0.224324,0.297152,1,14
657525889193476096,-0.00138821,-0.00693833,-3.4744,0.32189,-0.354493,7.80749,-1,0
657525957912952832,-0.00138821,-0.00693833,-3.4744,2.31567,9.99168,121.295,1,10
657526026632429568,-0.00138821,-0.00693833,-3.4744,-0.8412,-0.370303,1.20205,-1,10
657526095351906304,-0.00138821,-0.00693833,-3.4744,0.108184,-0.106172,-0.181308,1,0
657526164071383040,-0.00138821,-0.00693833,-3.4744,0.763975,0.233986,0.920271,-1,11
657526232790859776,-0.00138821,-0.00693833,-3.4744,0.120939,0.243919,-0.142568,1,9
657526301510336512,-0.00138821,-0.00693833,-3.4744,0.341382,-0.314144,-0.325333,-1,13
657526370229813248,-0.00138821,-0.00693833,-3.4744,1.27045,-0.0601584,-4.50201,-1,7
657526438949289984,-0.00138821,-0.00693833,-3.4744,-0.739077,0.370106,-0.561338,1,10
657526507668766720,-0.00138821,-0.00693833,-3.4744,0.702225,1.51506,-1.54953,-1,12
657526988705103872,-0.00138821,-0.00693833,-3.4744,-0.417595,-0.272429,-0.556653,-1,13
657527057424580608,-0.00138821,-0.00693833,-3.4744,0.509517,-0.151452,0.164212,1,5
657527126144057344,-0.00138821,-0.00693833,-3.4744,0.211677,-0.602629,3.60342,-1,3
657527194863534080,-0.00138821,-0.00693833,-3.4744,0.261071,-0.0011126,-5.85664,1,14
657527263583010816,-0.00138821,-0.00693833,-3.4744,-0.431524,0.312587,-4.03383,-1,13
657527332302487552,-0.00138821,-0.00693833,-3.4744,0.376526,0.421482,-1.01758,1,13
657527401021964288,-0.00138821,-0.00693833,-3.4744,-0.733943,1.22022,1.22161,-1,12
657527469741441024,-0.00138821,-0.00693833,-3.4744,-0.890081,1.44196,2.47576,1,10
657527538460917760,-0.00138821,-0.00693833,-3.4744,0.226107,0.28042,0.680739,-1,5
657527607180394496,-0.00138821,-0.00693833,-3.4744,-1.75776,1.83137,3.57891,1,12
657527675899871232,-0.00138821,-0.00693833,-3.4744,-0.347271,1.23611,1.81449,-1,10
657527744619347968,-0.00138821,-0.00693833,-3.4744,0.454357,-1.08054,13.2408,1,10
657527813338824704,-0.00138821,-0.00693833,-3.4744,0.289276,-0.0221295,7.02356,-1,12
657527882058301440,-0.00138821,-0.00693833,-3.4744,-0.0426026,-0.985939,16.3933,1,0
657527950777778176,-0.00138821,-0.00693833,-3.4744,-0.125543,-0.964224,25.9533,-1,13
657528156936208384,-0.00138821,-0.00693833,-3.4744,-0.132323,0.354753,5.81453,1,12
657528225655685120,-0.00138821,-0.00693833,-3.4744,0.547797,-0.0160865,-0.149679,-1,12
657528294375161856,-0.00138821,-0.00693833,-3.4744,0.268581,-0.029222,-1.63156,-1,13
657528363094638592,-0.00138821,-0.00693833,-3.4744,0.121686,0.495403,-1.16399,-1,12
657528706692022272,-0.00138821,-0.00693833,-3.4744,-0.214983,-0.658489,-10.0219,1,9
657528775411499008,-0.00138821,-0.00693833,-3.4744,-0.047248,-2.18455,-21.0822,-1,15
657528844130975744,-0.00138821,-0.00693833,-3.4744,-0.730789,-1.59443,-9.01884,-1,11
657528912850452480,-0.00138821,-0.00693833,-3.4744,0.255877,-0.14421,-0.480158,-1,12
657528981569929216,-0.00138821,-0.00693833,-3.4744,0.19714,0.213838,-1.87868,1,15
657529050289405952,-0.00138821,-0.00693833,-3.4744,0.00518389,-0.39411,0.17134,1,11
657529119008882688,-0.00138821,-0.00693833,-3.4744,0.116516,0.495724,3.93297,1,11
657529187728359424,-0.00138821,-0.00693833,-3.4744,-0.856914,0.183254,17.0628,-1,17
657530012362080256,-0.00138821,-0.00693833,-3.4744,-0.324046,0.0106844,3.5221,1,8
657530081081556992,-0.00138821,-0.00693833,-3.4744,0.122242,-0.200327,1.40934,-1,12
657530149801033728,-0.00138821,-0.00693833,-3.4744,0.352654,0.778106,8.78218,1,0
657530218520510464,-0.00138821,-0.00693833,-3.4744,0.665901,1.36733,10.9394,-1,12
657530287239987200,-0.00138821,-0.00693833,-3.4744,-0.402052,0.796003,1.31178,-1,6
657530355959463936,-0.00138821,-0.00693833,-3.4744,0.332359,0.967829,1.43437,1,12
657530424678940672,-0.00138821,-0.00693833,-3.4744,0.133559,-0.415317,0.557505,1,14
657530493398417408,-0.00138821,-0.00693833,-3.4744,0.372737,0.342524,0.338516,-1,12
657530562117894144,-0.00138821,-0.00693833,-3.4744,0.123483,-0.00808316,-0.314438,1,0
657530630837370880,-0.00138821,-0.00693833,-3.4744,0.488929,-0.79259,-7.88071,-1,1
657530768276324352,-0.00138821,-0.00693833,-3.4744,-0.135771,-0.22493,-5.62579,1,12
657530836995801088,-0.00138821,-0.00693833,-3.4744,-0.477684,-0.3694,-9.94301,-1,13
657530905715277824,-0.00138821,-0.00693833,-3.4744,-0.0801637,0.181773,-2.96474,-1,11
657530974434754560,-0.00138821,-0.00693833,-3.4744,0.376198,0.149456,-1.35432,1,12
657531043154231296,-0.00138821,-0.00693833,-3.4744,-0.215661,0.11771,-0.311055,-1,11
657531111873708032,-0.00138821,-0.00693833,-3.4744,-0.603757,0.756691,-0.711737,1,9
657531180593184768,-0.00138821,-0.00693833,-3.4744,0.184105,0.452971,-0.29421,-1,13
657531249312661504,-0.00138821,-0.00693833,-3.4744,0.297228,-0.090049,-0.427687,1,10
657531318032138240,-0.00138821,-0.00693833,-3.4744,0.602335,0.666909,-1.71619,-1,15
657531386751614976,-0.00138821,-0.00693833,-3.4744,-0.0397567,-0.608063,-1.39557,1,11
657531867787952128,-0.00138821,-0.00693833,-3.4744,-0.120574,0.218645,-3.11617,1,10
657531936507428864,-0.00138821,-0.00693833,-3.4744,0.40229,-0.156184,-1.28983,1,13
657532005226905600,-0.00138821,-0.00693833,-3.4744,-0.0438258,0.19468,-0.134381,-1,10
657532073946382336,-0.00138821,-0.00693833,-3.4744,-0.204905,0.274174,0.0847149,1,5
657532142665859072,-0.00138821,-0.00693833,-3.4744,0.423564,0.036979,-0.0364401,-1,6
657532348824289280,-0.00138821,-0.00693833,-3.4744,-0.308045,-0.278245,1.06729,1,11
657532417543766016,-0.00138821,-0.00693833,-3.4744,0.218322,-0.577711,4.49955,1,13
657532486263242752,-0.00138821,-0.00693833,-3.4744,-0.1363,0.0445457,0.479587,-1,0
657532554982719488,-0.00138821,-0.00693833,-3.4744,0.631372,-0.791301,4.36919,-1,2
657532829860626432,-0.00138821,-0.00693833,-3.4744,0.327274,-0.192541,8.72211,1,16
657532898580103168,-0.00138821,-0.00693833,-3.4744,-0.579874,-0.38843,13.4271,-1,15
657533036019056640,-0.00138821,-0.00693833,-3.4744,0.123051,-0.156364,0.0376756,1,9
657533104738533376,-0.00138821,-0.00693833,-3.4744,-0.377728,0.0855315,-2.09079,1,10
657533242177486848,-0.00138821,-0.00693833,-3.4744,-0.555156,0.714262,-10.1066,-1,10
657533723213824000,-0.00138821,-0.00693833,-3.4744,0.156798,-0.576285,-11.2175,-1,15
657533791933300736,-0.00138821,-0.00693833,-3.4744,-1.18212,-2.13777,-17.5247,1,6
657533860652777472,-0.00138821,-0.00693833,-3.4744,-0.730794,-1.20743,-8.75331,1,11
657534066811207680,-0.00138821,-0.00693833,-3.4744,-0.437188,-0.259009,-4.65208,1,16
657534135530684416,-0.00138821,-0.00693833,-3.4744,-0.0295364,-0.344462,-1.33242,-1,12
657534204250161152,-0.00138821,-0.00693833,-3.4744,-0.0115194,-0.11622,0.0176704,-1,0
657534272969637888,-0.00138821,-0.00693833,-3.4744,-0.557475,0.295072,1.66633,1,5
657534341689114624,-0.00138821,-0.00693833,-3.4744,0.142038,-0.0284776,0.401321,-1,0
657525889210257409,24.2333,-25.5749,570.569,0.157939,-0.364937,-0.176515,1,9
657526095368687617,13.0471,-13.8121,-26.1995,-0.187871,-0.00778178,-0.0298639,1,9
657526370246594561,343.313,11.6088,-1220,0.211388,0.0511945,-0.0283388,1,0
657527057441361921,159.739,-64.6626,50.196,0.232008,-0.0439087,0.0467423,1,5
657527057441366018,159.739,-64.6626,50.196,0.0326967,0.126272,-0.059081,1,0
657527126160838657,27.2449,-69.8383,418.56,-0.102243,-0.183771,-0.0147875,-1,7
657527126160842754,27.2449,-69.8383,418.56,0.167191,0.280493,0.0525103,1,7
657527538477699073,113.613,228.728,485.35,0.195847,0.0770545,-0.0383683,1,5
657527882075082753,-1.86826,-34.5106,570.569,0.288827,-0.0473706,0.164131,-1,7
657527882075086850,-1.86826,-34.5106,570.569,0.0695861,-0.111511,-0.0859034,-1,1
657529050306187265,-178.324,-461.611,213.019,0.145809,0.158634,0.21687,1,3
657529050306191362,-178.324,-461.611,213.019,-0.278612,-0.114599,-0.0866183,1,6
657530149817815041,15.0663,32.1567,361.487,0.0965354,-0.0700482,0.0116889,-1,0
657530287256768513,-136.984,222.817,380.417,0.16164,-0.279689,-0.265396,-1,11
657530287256772610,-136.984,222.817,380.417,-0.0253303,0.32534,0.198141,1,5
657530287256776706,-136.984,222.817,380.417,-0.142618,-0.0254829,0.0644225,1,0
657530355976245249,462.093,718.352,1214.5,-0.00487109,-0.266141,0.280268,1,2
657530355976249346,462.093,718.352,1214.5,0.0171839,0.135211,-0.253366,1,0
657531043171012609,-496.337,-644.69,-1494.5,-0.0474856,-0.13535,0.091536,1,0
657531111890489345,-298.566,582.68,-486.731,0.0263349,-0.381765,-0.160697,1,5
657531111890493442,-298.566,582.68,-486.731,0.107057,0.050486,-0.0545289,-1,0
657531111890497538,-298.566,582.68,-486.731,-0.124707,0.336278,0.199765,1,4
657532073963163649,-89.7247,178.744,45.6808,0.290974,-0.206301,-0.110769,1,10
657532142682640385,444.865,216.747,-42.307,0.0645099,0.0997975,0.0364741,1,0
657532555033055233,-691.131,-431.147,901.749,0.359304,-0.215455,0.0885994,-1,0
657532555016278017,-236.517,-96.3534,135.291,-0.0102509,-0.217756,0.26023,1,5
657532555016282114,-236.517,-96.3534,135.291,-0.204894,0.224456,-0.210583,1,8
657532554999500801,48.0584,-57.5331,319.949,-0.278481,0.0472704,-0.179767,-1,1
657532554999508994,48.0584,-57.5331,319.949,0.109354,0.0276974,-0.165964,1,1
657533242194268161,-176.105,193.456,-2950,-0.43271,0.147587,-0.110268,1,0
657533242194272258,-176.105,193.456,-2950,0.114155,-0.0916279,-0.00387971,-1,0
657533791950082049,-127.29,-215.152,-1798.5,-0.124804,0.0530895,-0.0258534,-1,0
657533791950086146,-127.29,-215.152,-1798.5,-0.19456,0.0613138,-0.0406186,1,0
657533791950090242,-127.29,-215.152,-1798.5,0.0700663,0.0849436,-0.132014,1,0
657533791950094338,-127.29,-215.152,-1798.5,0.123051,-0.0447697,-0.0168085,1,0
657534272986419201,-210.072,145.239,674.021,0.205685,0.309162,0.123351,1,6
657534272986423298,-210.072,145.239,674.021,-0.241908,-0.113933,0.0273807,1,8
657535303761788928,-0.00138821,-0.00693833,-3.4744,-0.512183,-0.224977,1.18327,1,16
657535372481265664,-0.00138821,-0.00693833,-3.4744,-0.384576,-0.177458,1.5039,-1,14
657536334553939968,13.4151,13.0462,-44.6059,-0.00980228,0.240558,-0.258846,1,14
657537021748707328,-36.3034,107.91,-63.0801,-0.386667,1.01876,-0.655438,1,2
657537090468184064,-36.3034,107.91,-63.0801,-0.0671839,0.330432,-0.0897579,-1,7
657537021765488641,-81.1746,242.147,-148.145,0.0467311,0.207273,0.197066,1,6
657537021765492738,-81.1746,242.147,-148.145,-0.175124,-0.226874,-0.124718,1,2
657538052540858368,-0.00138821,-0.00693833,-3.4744,-0.198361,-0.0678654,-3.88347,1,11
657538121260335104,-0.00138821,-0.00693833,-3.4744,0.0681209,-0.100912,-1.91604,-1,0
657538877174579200,-0.00138821,-0.00693833,-3.4744,0.406805,-0.0354363,4.4149,1,14
657538945894055936,-0.00138821,-0.00693833,-3.4744,0.0420709,-0.152956,1.66045,-1,11
657539976686206976,-0.00138821,-0.00693833,-3.4744,-0.181012,-0.16265,-1.74613,1,11
657540045405683712,-0.00138821,-0.00693833,-3.4744,-0.0470019,-1.16655,-7.07246,-1,15
657540320283590656,-0.00138821,-0.00693833,-3.4744,-0.0172242,0.391292,0.794088,-1,0
657540389003067392,-0.00138821,-0.00693833,-3.4744,-0.0162611,0.135614,0.115351,1,0
657540457722544128,-0.00138821,-0.00693833,-3.4744,-0.352299,-0.29073,0.829736,1,13
657540526442020864,-0.00138821,-0.00693833,-3.4744,0.0874611,0.119654,0.512151,-1,0
657543481379520512,-1.81118,-2.03492,-57.5583,-0.30718,-0.159818,-3.44744,-1,12
657543481396301825,-220.802,-193.157,-2950,-0.343774,0.00898032,0.0206657,1,0
657543481396305922,-220.802,-193.157,-2950,0.000386847,0.145985,-0.16859,1,0
657543481396310018,-220.802,-193.157,-2950,0.341341,-0.175747,0.144575,1,0
657544374732718080,2.86033,-1.05455,-1.3379,-0.0229073,0.103191,-0.0899146,1,1
657544443452194816,2.86033,-1.05455,-1.3379,0.170367,-0.157173,0.200005,-1,8
657546573755973632,62.9413,-62.5766,-377.84,1.03709,-1.01488,-6.10185,1,2
657546642475450368,62.9413,-62.5766,-377.84,0.0851944,-0.100747,-0.57316,-1,0
657546711194927104,0.352016,-2.37676,6.61581,0.189634,-0.0647416,0.522792,1,11
657546779914403840,0.352016,-2.37676,6.61581,-0.128225,-0.347049,1.23053,-1,11
657546986072834048,-0.443906,-2.06027,-43.0186,0.114551,-0.0265553,-3.16596,1,0
657547054792310784,-0.443906,-2.06027,-43.0186,-0.19558,-0.349432,-4.075,-1,10
657547054809092097,-69.5523,-187.517,-2051.45,-0.0743944,0.132421,0.113697,1,0
657547054809096194,-69.5523,-187.517,-2051.45,-0.100839,0.0886652,0.277294,1,0
662029420101369856,-0.000737204,-0.00617908,-10.0669,0.804261,0.45839,-10.9665,1,14
662029557540323328,-0.000737204,-0.00617908,-10.0669,0.870332,1.15721,7.75954,-1,11
662029626259800064,-0.000737204,-0.00617908,-10.0669,0.523537,-0.0527915,5.64957,1,13
662029694979276800,-0.000737204,-0.00617908,-10.0669,0.21801,0.265832,4.48436,-1,12
662029763698753536,-0.000737204,-0.00617908,-10.0669,2.44865,0.307976,17.5289,1,11
662029832418230272,-0.000737204,-0.00617908,-10.0669,0.518072,-0.360745,2.65399,-1,11
662029901137707008,-0.000737204,-0.00617908,-10.0669,0.721112,-0.174299,6.99329,1,11
662029969857183744,-0.000737204,-0.00617908,-10.0669,-0.272041,1.74302,36.263,-1,2
662030038576660480,-0.000737204,-0.00617908,-10.0669,0.677049,1.22736,25.541,1,14
662030107296137216,-0.000737204,-0.00617908,-10.0669,0.812916,0.498543,19.7421,-1,12
662030244735090688,-0.000737204,-0.00617908,-10.0669,-0.846203,0.199773,17.2331,1,0
662030313454567424,-0.000737204,-0.00617908,-10.0669,-0.147572,-0.320525,0.0506719,-1,13
662030382174044160,-0.000737204,-0.00617908,-10.0669,-2.17593,0.50118,7.40982,1,14
662030450893520896,-0.000737204,-0.00617908,-10.0669,-6.63581,-2.41738,10.1888,-1,12
662030519612997632,-0.000737204,-0.00617908,-10.0669,-0.453902,-0.216756,0.669881,1,0
662030657051951104,-0.000737204,-0.00617908,-10.0669,-2.16207,-0.872392,4.59091,-1,15
662030863210381312,-0.000737204,-0.00617908,-10.0669,0.297448,-0.674683,7.2616,1,12
662031206807764992,-0.000737204,-0.00617908,-10.0669,-0.0809271,0.24508,-2.69046,1,0
662031275527241728,-0.000737204,-0.00617908,-10.0669,0.108865,-0.0773193,-0.210661,-1,0
662031344246718464,-0.000737204,-0.00617908,-10.0669,0.205795,-0.383863,-0.174833,-1,12
662031412966195200,-0.000737204,-0.00617908,-10.0669,-0.0848196,-0.694476,-0.287008,1,14
662031481685671936,-0.000737204,-0.00617908,-10.0669,-0.135077,-0.0100861,0.670966,-1,0
662031550405148672,-0.000737204,-0.00617908,-10.0669,-0.232867,-0.372192,-0.0108817,1,12
662031619124625408,-0.000737204,-0.00617908,-10.0669,0.551428,-0.494708,1.38194,1,13
662031687844102144,-0.000737204,-0.00617908,-10.0669,1.89577,-2.05055,3.15499,-1,14
662031825283055616,-0.000737204,-0.00617908,-10.0669,0.0791458,0.200157,0.0404943,1,12
662031894002532352,-0.000737204,-0.00617908,-10.0669,-1.10134,0.305377,-3.69866,-1,13
662031962722009088,-0.000737204,-0.00617908,-10.0669,0.0737998,0.254851,-0.790914,1,11
662032031441485824,-0.000737204,-0.00617908,-10.0669,-0.0395284,1.08206,-3.77941,1,15
662032100160962560,-0.000737204,-0.00617908,-10.0669,-0.691885,0.18879,-5.36192,-1,9
662032168880439296,-0.000737204,-0.00617908,-10.0669,-0.89816,-0.111938,-3.34086,1,11
662032237599916032,-0.000737204,-0.00617908,-10.0669,-1.08884,0.328534,-6.14096,-1,0
662032306319392768,-0.000737204,-0.00617908,-10.0669,0.445093,0.0877935,-0.655251,1,12
662032375038869504,-0.000737204,-0.00617908,-10.0669,-0.423411,-0.0134599,-1.02107,1,14
662032443758346240,-0.000737204,-0.00617908,-10.0669,0.896057,-0.763282,-2.7503,-1,12
662032512477822976,-0.000737204,-0.00617908,-10.0669,-0.434416,-1.66253,-5.64748,1,13
662032649916776448,-0.000737204,-0.00617908,-10.0669,-0.577232,-0.225298,-0.413668,-1,12
662032718636253184,-0.000737204,-0.00617908,-10.0669,0.06002,-0.270917,-0.863485,1,9
662033611989450752,-0.000737204,-0.00617908,-10.0669,-0.209026,0.563797,-4.77412,1,14
662033818147880960,-0.000737204,-0.00617908,-10.0669,-0.185063,-0.62122,-0.0568764,1,15
662034024306311168,-0.000737204,-0.00617908,-10.0669,0.410455,-0.161341,0.243082,1,12
662034093025787904,-0.000737204,-0.00617908,-10.0669,0.0687176,0.653588,0.793207,-1,10
662034161745264640,-0.000737204,-0.00617908,-10.0669,0.776399,0.307884,-0.245008,1,13
662034299184218112,-0.000737204,-0.00617908,-10.0669,-0.0070702,0.427575,-1.5221,1,7
662034367903694848,-0.000737204,-0.00617908,-10.0669,-0.137089,-0.386119,-3.68338,-1,14
662034436623171584,-0.000737204,-0.00617908,-10.0669,0.201252,0.233032,-2.95702,-1,13
